id_restroom,STORE_NAME,STORE_LOCATION,city,Latitude,Longitude,Place_type
262,Millennium Buffalo,2040 Walden Ave,,42.9085,-78.7604,hotel
263,Oak Tree Inn Buffalo Airport,3475 Union Rd,,42.9087,-78.7541,hotel
264,Home2 Suites by Hilton Buffalo Airport / Galleria Mall,1999 Walden Avenue,,42.9061,-78.7654,hotel
265,Aloft Buffalo Airport,4219 Genesee Street,,42.9298,-78.7309,hotel
266,The Delavan Hotel & Spa,6461 Transit Road,,42.9361,-78.6968,hotel
267,Holiday Inn Express Hotel & Suites Chester,2 Bryle Place,,41.356,-74.2842,hotel
268,The Fern Lodge,46 Fiddlehead Bay Rd,,43.6255,-73.8495,hotel
269,Holiday Inn Express Hotel & Suites Syracuse North - Cicero,5860 Carmenica Dr,,43.1813,-76.1164,hotel
270,Comfort Suites Cicero - Syracuse North,5875 Carmenica Drive,,43.1814,-76.1148,hotel
271,Budget Inn - Syracuse Airport,901 S Bay Rd,,43.1438,-76.1157,hotel
272,Asa Ransom House,10529 Main St Rte 5,,42.9804,-78.5953,hotel
273,Clarence Inn,9079 Main Steet,,42.9686,-78.6528,hotel
274,Americas Best Value Inn & Suites - Clarence/Buffalo East,9370 Main St,,42.9711,-78.641,hotel
275,Blue Horizon Bed and Breakfast,60 Dinch Road,,41.9202,-74.5043,hotel
276,Hampton Inn Clifton Park,620 Plank Rd,,42.8657,-73.7776,hotel
277,"Park Manor Hotel, an Ascend Hotel Collection Member",7 Northside Dr,,42.8642,-73.7714,hotel
278,Best Western Clifton Park,617 Plank Road,,42.8639,-73.7782,hotel
279,Hilton Garden Inn Clifton Park,30 Clifton Country Rd,,42.8584,-73.7805,hotel
280,Red Roof Inn Clifton Park,41 Old Rt 146,,42.8657,-73.7733,hotel
281,Holiday Inn Express Suites Clifton Park,18 Clifton Park Village Rd,,42.8678,-73.7731,hotel
282,Residence Inn Albany Clifton Park,1740 Route 9,,42.8695,-73.7736,hotel
283,Homewood Suites by Hilton Clifton Park,42 Clifton Country Road,,42.8578,-73.781,hotel
284,Courtyard by Marriott Clifton Park,627 Plank Road,,42.8649,-73.7779,hotel
285,La Quinta Inn & Suites Clifton Park,1749 Route 9,,42.8714,-73.7739,hotel
286,Fairway Suites at Peek'n Peak,1433 Conway Road,,42.0623,-79.7256,hotel
287,Peek'N Peak Inn,1405 Olde Road,,42.0624,-79.7349,hotel
288,Rodeway Inn and Suites,121 Burgin Drive,,42.6824,-74.4731,hotel
289,"Super 8 Cobleskill, NY",955 East Main Street,,42.6801,-74.4666,hotel
290,The Harbor Rose,253 Harbor Road (25A),,40.8603,-73.4624,hotel
291,Hampton Inn Long Island / Commack,680 Commack Road,,40.8066,-73.2945,hotel
292,Holiday Express Hotel & Suites Cooperstown,4758 State Highway 28,,42.6539,-74.9643,hotel
293,Best Western Cooperstown Inn & Suites,50 Commons Drive,,42.6499,-74.9644,hotel
294,The Willow Tree Inn,3179 County Highway 33,,42.7662,-74.8371,hotel
295,Landmark Inn,64 Chestnut  Street,,42.6985,-74.9298,hotel
296,Red Carpet Inn & Suites Cooperstown,4909 State Hwy 28,,42.6612,-74.9581,hotel
297,Days Inn Long Island / Copiague,10 34th St,,40.6915,-73.3965,hotel
298,Econo Lodge Darien Lakes,8493 Route 77,,43.0007,-78.4058,hotel
299,Staybridge Suites Corning,201 Townley Ave,,42.1543,-77.0547,hotel
300,Radisson Hotel Corning,125 Denison Pkwy E,,42.1418,-77.0493,hotel
301,Comfort Inn Corning,66 W Pulteney St,,42.1513,-77.0634,hotel
302,Fairfield Inn Marriott Corning,3 S Buffalo St,,42.1532,-77.0789,hotel
303,Budget Inn Corning,11385 LPGA Drive,,42.1197,-77.0088,hotel
304,Nel's Place,1897 Ranch Lane,,42.0966,-77.0888,hotel
305,Cadet Motel,2582 US Highway 9W,,41.4438,-74.0394,hotel
306,Gavin's Irish Country Inn,118 Golden Hill Road,,42.3731,-74.106,hotel
307,SpringHill Suites by Marriott New York LaGuardia Airport,112-15 Northern Boulevard,,40.7582,-73.8574,hotel
308,Holiday Inn LaGuardia Airport,37-10 114th Street,,40.7546,-73.8536,hotel
309,Best Western Plus LaGuardia Airport Hotel Queens,112-26 Roosevelt Avenue,,40.7522,-73.8536,hotel
310,Corona Hotel,112-23 Roosevelt Avenue,,40.7524,-73.8538,hotel
311,Ramada Cortland Hotel and Conference Center,2 River St,,42.6069,-76.167,hotel
312,Hope Lake Lodge & Indoor Waterpark,2000 NYS Rt. 392,,42.5158,-76.1438,hotel
313,Quality Inn Cortland,188 Clinton Ave,,42.6113,-76.1652,hotel
314,Holiday Inn Express Cortland,4.5 Locust Avenue,,42.6107,-76.1662,hotel
315,"Country Inn & Suites By Carlson, Cortland",3707 Route 281,,42.5863,-76.2112,hotel
316,Hampton Inn Cortland,26 River St,,42.6067,-76.1648,hotel
317,Comfort Inn Cortland,2 And One Half Locust Ave,,42.6105,-76.1658,hotel
318,Econo Lodge Cortland,10 Church St,,42.6012,-76.178,hotel
319,Best Western Plus Finger Lakes Inn & Suites,3175 Fingerlake East Drive,,42.5614,-76.2268,hotel
320,Imperial Motel,28 Port Watson St,,42.5978,-76.1787,hotel
321,Red Roof Inn Cortland,2B River St,,42.607,-76.1656,hotel
322,Best Western New Baltimore Inn,12600 Rt 9W,,42.3884,-73.8319,hotel
323,Holiday Inn Express Hotel & Suites West Coxsackie,12740 State Route 9 W,,42.3948,-73.8272,hotel
324,Econo Lodge Cuba,1 N Branch Road,,42.2262,-78.2716,hotel
325,Econo Lodge DeWitt,3400 Erie Blvd E,,43.0479,-76.0706,hotel
326,Olympian Resort Motel,3716 Lake Shore Dr,,43.4809,-73.6854,hotel
327,Best Western Dunkirk & Fredonia Inn,3912 Vineyard Drive,,42.4599,-79.3155,hotel
328,Clarion Hotel & Conference Center,30 Lake Shore Dr E,,42.4876,-79.3339,hotel
329,Comfort Inn,3925 Vineyard Dr,,42.4588,-79.3158,hotel
330,Adirondack Lodge Old Forge,2752 State Route 28,,43.7018,-74.9926,hotel
331,Hampton Inn East Aurora,49 Olean St,,42.7666,-78.608,hotel
332,Hampton Inn New York - LaGuardia Airport,102-40 Ditmars Blvd,,40.7683,-73.8676,hotel
333,LaGuardia Plaza Hotel,104-04 Ditmars Blvd,,40.7677,-73.8666,hotel
334,New York LaGuardia Airport Marriott,102-05 Ditmars Boulevard,,40.7684,-73.8676,hotel
335,Airway Inn at LaGuardia,82-20 Astoria Blvd,,40.7644,-73.887,hotel
336,Comfort Inn LaGuardia Airport - 83rd St,2345 83rd St,,40.7659,-73.8863,hotel
337,Courtyard New York LaGuardia Airport,9010 Ditmars Blvd,,40.7693,-73.8803,hotel
338,The Landing at LaGuardia,9400 Ditmars Blvd,,40.7691,-73.8763,hotel
339,NYC Summer Dorms Queens,22-40 90th Street,,40.7674,-73.8823,hotel
340,Residence Inn by Marriott Albany East Greenbush/Tech Valley,3 Tech Valley Dr,,42.63,-73.6987,hotel
341,Comfort Inn & Suites East Greenbush - Albany,99 Miller Rd,,42.5793,-73.6818,hotel
342,Fairfield Inn by Marriott Albany East Greenbush,124 Troy Rd,,42.6257,-73.7002,hotel
343,Americas Best Value Inn-Albany / East Greenbush,576 Columbia Turnpike,,42.6011,-73.7124,hotel
344,Hampton Inn & Suites Albany-East Greenbush,25 Hampton Inn Drive,,42.6242,-73.7009,hotel
345,"East Norwich Inn-Oyster Bay, Long Island, NY",6321 Northern Blvd.,,40.8424,-73.534,hotel
346,The Shearwater Inn,25 Josiah Foster Path,,40.8477,-72.5684,hotel
347,Cresthill Suites Syracuse,6410 New Venture Gear Dr,,43.0898,-76.0766,hotel
348,Holiday Inn Express & Suites Dewitt (Syracuse),5908 Widewaters Pkwy,,43.0532,-76.0653,hotel
349,DoubleTree by Hilton Syracuse,6301 Route 298,,43.0866,-76.0827,hotel
350,Ramada East Syracuse Carrier Circle,6555 Old Collamer Road S,,43.0896,-76.087,hotel
351,Courtyard Syracuse Carrier Circle,6415 Yorktown Cir,,43.0913,-76.0872,hotel
352,Springhill Suites by Marriott Syracuse Carrier Circle,6580 Weighlock Drive,,43.0894,-76.0802,hotel
353,Americas Best Value Inn East Syracuse,6608 Old Collamer Rd S.,,43.091,-76.0855,hotel
354,Hilton Garden Inn Syracuse,6004 Fair Lakes Rd,,43.0918,-76.073,hotel
355,Quality Inn East Syracuse,6611 Old Collamer Rd South,,43.0915,-76.0856,hotel
356,Embassy Suites Syracuse,6646 Old Collamer Road South,,43.0925,-76.0847,hotel
357,East Syracuse Inn,6605 Old Collamer Rd S.,,43.0906,-76.0862,hotel
358,Candlewood Suites East Syracuse - Carrier Circle,6550 Baptist Way,,43.0892,-76.0888,hotel
359,Extended Stay America - Syracuse - Dewitt,6630 Old Collamer Rd S.,,43.0918,-76.0851,hotel
360,Residence Inn Syracuse Carrier Circle,6420 Yorktown Cir,,43.091,-76.0876,hotel
361,Motel 6 Syracuse,6577 Baptist Way,,43.0893,-76.0883,hotel
362,Hampton Inn & Suites Syracuse/Carrier Circle,6377 Court Street Rd,,43.0905,-76.0792,hotel
363,Homewood Suites by Hilton Syracuse - Carrier Circle,6006 Fair Lakes Rd,,43.0923,-76.0711,hotel
364,Sleep Inn & Suites Airport,6344 East Molloy Road,,43.1,-76.0821,hotel
365,Super 8 Syracuse East,6620 Old Collamer Road,,43.0914,-76.0852,hotel
366,Fairfield Inn and Suites by Marriott Syracuse Carrier Circle,6593 Weighlock Drive,,43.0895,-76.0802,hotel
367,Wingate by Wyndham Ellicottville,11 Mill St,,42.2762,-78.669,hotel
368,The Tamarack,6447 Holiday Valley Rd,,42.2629,-78.6666,hotel
369,Hotel Q New York,76-01 Queens Blvd,,40.7393,-73.8895,hotel
370,Fairfield Inn & Suites Elmira Corning,1600 County Route 64,,42.1593,-76.8612,hotel
371,Econo Lodge Elmira,871 County Road 64,,42.1545,-76.8794,hotel
372,Holiday Inn Elmira - Riverview,760 E Water St,,42.0893,-76.7933,hotel
373,Enchanted Cottage on Glen,323 Glen Avenue,,42.0826,-76.8508,hotel
374,Castle on Glen,320 Glen Avenue,,42.0823,-76.8509,hotel
375,Days Inn Elmsford,25 Valley Ave,,41.0549,-73.8219,hotel
376,Extended Stay America - White Plains - Elmsford,118 West Main Street,,41.0522,-73.8139,hotel
377,Hampton Inn White Plains,200 West Main Street,,41.0583,-73.8268,hotel
378,La Quinta Inn & Suites White Plains - Elmsford,540 Saw Mill River Rd,,41.0707,-73.8163,hotel
379,Red Carpet Inn Endicott Binghamton,749 West Main Street,,42.0922,-76.0831,hotel
380,Knights Inn Endwell Binghamton,2603 E Main St,,42.1047,-76.0328,hotel
381,Days Inn Evans Mills/Fort Drum,25940 US Route 11,,44.0429,-75.8385,hotel
382,Candlewood Suites Watertown Fort Drum,26513 Herrick Drive,,44.0423,-75.844,hotel
383,Woodcliff Hotel and Spa,199 Woodcliff Dr,,43.0452,-77.4558,hotel
384,Red Roof Inn Jamestown - Falconer,1980 E Main Street,,42.126,-79.1904,hotel
385,AnYi Guesthouse JFK,169 Beach 62nd Street,,40.5908,-73.7913,hotel
386,La Quinta Inn & Suites Far Rockaway - JFK Airport,4317 Rockaway Beach Blvd.,,40.5937,-73.7752,hotel
387,Courtyard by Marriott Republic Aprt Long Island/Farmingdale,2 Marriott Plaza,,40.7283,-73.4224,hotel
388,Americana Inn Farmingdale,727 Broadhollow Rd,,40.7253,-73.4239,hotel
389,TownePlace Suites by Marriott Republic Airport Long Island,1 Marriott Plaza,,40.7283,-73.422,hotel
390,Comfort Inn & Suites Farmington - Victor,6026 Route 96,,42.975,-77.3558,hotel
391,Finger Lakes Hotel,6108 Loomis Rd,,42.9923,-77.3554,hotel
392,Americas Best Value Inn,6037 Route 96,,42.9744,-77.3539,hotel
393,Hampton Inn Long Island-Brookhaven,2000 North Ocean Ave.,,40.8258,-73.0206,hotel
394,Craftsman Inn and Conference Center,7300 E Genesee Street,,43.0292,-76.018,hotel
395,Holiday Inn Express Hotel & Suites Findley Lake -I-86 Exit 4,3025 Route 426,,42.1328,-79.742,hotel
396,Extended Stay America - Fishkill - Route 9,25 Merritt Blvd,,41.5304,-73.892,hotel
397,Quality Inn & Suites,849 Route 52,,41.5266,-73.9186,hotel
398,Ramada Fishkill,542 Route 9,,41.5256,-73.891,hotel
399,Hampton Inn Fishkill,544 Route 9,,41.5261,-73.8911,hotel
400,Hawthorn Suites by Wyndham Fishkill/Poughkeepsie Area,14 Schuyler Blvd,,41.5275,-73.8917,hotel
401,Extended Stay America Fishkill - Westage Center,55 W Merritt Blvd,,41.5291,-73.8967,hotel
402,Courtyard Fishkill by Marriott,17 Westage Drive,,41.5272,-73.8928,hotel
403,Hilton Garden Inn Fishkill,25 Westage Road,,41.5272,-73.8928,hotel
404,HYATT house Fishkill/Poughkeepsie,100 Westage Business Center Dr.,,41.5283,-73.8955,hotel
405,Magnuson Hotel Fishkill,20 Schuyler Blvd,,41.5276,-73.8916,hotel
406,Holiday Inn Express Fishkill-Mid Hudson Valley,21 Schuyler Blvd,,41.5276,-73.8915,hotel
407,Residence Inn by Marriott Fishkill,500 Westage Business Center Drive,,41.5249,-73.8952,hotel
408,SpringHill Suites by Marriott Fishkill,500 Westage Business Center Drive,,41.5249,-73.8952,hotel
409,Quality Inn Floral Park,256-15 Jericho Turnpike,,40.7278,-73.7083,hotel
410,The Floral Park Motor Lodge,30 Jericho Turnpike,,40.727,-73.7118,hotel
411,Red Roof Inn Flushing New York - LaGuardia Airport,36-31 Prince St,,40.7614,-73.8329,hotel
412,Flushing Central Hotel,135-33 38th Avenue,,40.7606,-73.8312,hotel
413,Best Western Queens Court Hotel,133-51 39th Avenue,,40.7609,-73.8281,hotel
414,Asiatic Hotel by LaGuardia Airport,135-21 37th Avenue,,40.7611,-73.8323,hotel
415,Holiday Inn Express Laguardia Airport,113-10 Horace Harding Expressway,,40.7389,-73.8486,hotel
416,Prince Flushing Hotel,133-43 37th Avenue,,40.7607,-73.8336,hotel
417,Sheraton LaGuardia East Hotel,135-20 39th Ave,,40.7598,-73.8318,hotel
418,Fairfield Inn by Marriott LaGuardia Airport/Flushing,2866 College Point Blvd,,40.7715,-73.8441,hotel
419,Flushing Ymca,138-46 Northern Blvd. ,,40.7642,-73.8265,hotel
420,The Parc Hotel,3916 College Point Blvd,,40.7584,-73.8344,hotel
421,Hyatt Place Flushing/LaGuardia Airport,133-42 39th Avenue,,40.7595,-73.833,hotel
422,Ramada Flushing Queens,3627 Prince St,,40.7615,-73.8329,hotel
423,AnYi Guesthouse Flushing,38 Avenue and Prince Street,,40.7603,-73.8327,hotel
424,AnYi Guesthouse LaGuardia,62nd Road 136th Street,,40.7406,-73.8281,hotel
425,Marco LaGuardia Hotel by Lexington,137-07 Northern Boulevard,,40.7634,-73.8309,hotel
426,White Inn,52 East Main Street,,42.4411,-79.3295,hotel
427,Days Inn Fredonia,10455 Bennett Road - Route 60,,42.4563,-79.3109,hotel
428,The Freeport Inn and Marina,445 S Main St,,40.6445,-73.5751,hotel
429,Wyndham Garden Fresh Meadows Flushing,6127 186th St,,40.7392,-73.7876,hotel
430,Courtyard New York Queens/fresh Meadows,18315 Horace Harding Expy,,40.7402,-73.7904,hotel
431,Fairfield Inn & Suites New York Queens/Fresh Meadows,183-31 Horace Harding Expy,,40.7399,-73.7912,hotel
432,Red Roof Inn Fulton,930 S 1st St,,43.3081,-76.3982,hotel
433,The Garden City Hotel,45 7th St,,40.7241,-73.6395,hotel
434,Hyatt Place Garden City,5 North Ave,,40.742,-73.6081,hotel
435,Hampton Inn Garden City,1 North Ave,,40.7416,-73.6097,hotel
436,La Quinta Inn & Suites Garden City,821 Stewart Ave,,40.7334,-73.6042,hotel
437,Hampton Inn Geneseo,4250 Lakeville Rd,,42.7975,-77.7878,hotel
438,Quality Inn Geneseo,4242 Lakeville Rd,,42.7972,-77.7887,hotel
439,Temple Hill Bed & Breakfast,114 Temple Hill Street,,42.7939,-77.8084,hotel
440,Ramada Geneva Lakefront,41 Lake Front Blvd,,42.8637,-76.9819,hotel
441,Microtel Inn & Suites by Wyndham Geneva,550 Hamilton St,,42.8565,-77.0078,hotel
442,Days Inn Geneva,485 Hamilton St,,42.8569,-77.0041,hotel
443,Hampton Inn Geneva,43 Lake St,,42.87,-76.9795,hotel
444,Americas Best Value Inn,473 Hamilton St,,42.8571,-77.0034,hotel
445,Holiday Inn Express & Suites Geneva Finger Lakes,530 Hamilton St,,42.8566,-77.0067,hotel
446,Fairfield Inn & Suites by Marriott Geneva Finger Lakes,383 Hamilton St,,42.8581,-76.9984,hotel
447,Glen Cove Mansion Hotel,200 Dosoris Ln,,40.8838,-73.6307,hotel
448,Comfort Inn Glenmont,37 Route 9W,,42.623,-73.7773,hotel
449,Days Inn and Suites Glenmont/Albany,15 Frontage Rd,,42.62,-73.7825,hotel
450,The Queensbury Hotel,88 Ridge St,,43.3117,-73.6438,hotel
451,The Glens Falls Inn,25 Sherman Avenue,,43.3109,-73.6524,hotel
452,Comfort Inn & Suites Goshen - Middletown,20 Hatfield Ln,,41.3942,-74.3391,hotel
453,Radisson Hotel Niagara Falls-Grand Island,100 Whitehaven Rd,,43.0222,-78.8993,hotel
454,Budget Motel,3080 Grand Island Blvd,,43.0465,-78.9864,hotel
455,Jade Inn Motel,2529 Grand Island Blvd.,,43.0307,-78.9713,hotel
456,The Andrew Hotel,75 N Station Plaza,,40.788,-73.7253,hotel
457,"Inn at Great Neck, BW Premier Collection",30 Cutter Mill Road,,40.7866,-73.7293,hotel
458,Harbor Knoll Bed and Breakfast,424 Fourth Street,,41.0989,-72.3638,hotel
459,Antons on the Lake Country Inn and Marina,7 Waterstone Road,,41.2197,-74.2902,hotel
460,Ruah Bed & Breakfast,9221 Lake Shore Drive,,43.751,-73.4869,hotel
461,The Twilight Lodge,5085 Main Street 23A,,42.1952,-74.0953,hotel
462,Holiday Inn Express Hotel & Suites Hamburg,3565 Commerce Place,,42.7407,-78.8513,hotel
463,Comfort Inn And Suites Hamburg,3615 Commerce Pl,,42.7407,-78.8512,hotel
464,Red Roof Inn Buffalo - Hamburg,5370 Camp Road,,42.741,-78.8489,hotel
465,Super 8 Hamburg,5442 Camp Rd,,42.7395,-78.8455,hotel
466,"Motel 6 Hamburg, NY",5245 Camp Rd,,42.7446,-78.8492,hotel
467,Quality Inn Hamburg,5440 Camp Road,,42.739,-78.8451,hotel
468,18 Vine Inn & Carriage House,18 Vine Street,,42.4069,-77.2252,hotel
469,Best Western Plus The Hammondsport Hotel,8440 State Route 54,,42.3991,-77.2275,hotel
470,Holiday Inn Express Hauppauge,2050 Express Dr S,,40.8081,-73.2207,hotel
471,Radisson Hotel Hauppauge-Long Island,110 Vanderbilt Motor Pkwy,,40.806,-73.2654,hotel
472,Hyatt Regency Long Island at Wind Watch Golf Club,1717 Motor Parkway,,40.8132,-73.1726,hotel
473,Residence Inn By Marriott Long Island Hauppauge,850 Veterans Memorial Hwy,,40.8206,-73.2038,hotel
474,Bricktown Inn,112 Hudson Ave,,41.1948,-73.9675,hotel
475,Single Island Shores,5761 Rabbit Run Rd,,42.5122,-76.8828,hotel
476,RIT Inn & Conference Center,5257 W Henrietta Rd,,43.0493,-77.6582,hotel
477,Red Roof Inn Rochester - Henrietta,4820 W Henrietta Road,,43.0578,-77.6525,hotel
478,Days Inn Henrietta/Rochester Area,4853 W Henrietta Rd,,43.0575,-77.6527,hotel
479,Microtel Inn by Wyndham Henrietta/Rochester,905 Lehigh Station Road,,43.0587,-77.6517,hotel
480,"Country Inn & Suites by Carlson Rochester - Henrietta, NY",4635 W Henrietta Road,,43.0607,-77.6509,hotel
481,Super 8 Henrietta/Rochester Area,1000 Lehigh Station Rd,,43.0588,-77.6446,hotel
482,Fairfield Inn Rochester South,4695 W Henrietta Rd,,43.0595,-77.6516,hotel
483,Bellinger Rose Bed & Breakfast,611 W German St,,43.0276,-74.9969,hotel
484,Red Roof Inn & Suites Herkimer,&nbsp;100 Marginal Rd.,,43.019,-74.9916,hotel
485,Econo Lodge Hicksville,429 Duffy Ave,,40.7574,-73.5496,hotel
486,Long Island - Days Inn Hicksville,828 S Oyster Bay Rd/I-495,,40.7618,-73.5002,hotel
487,Americas Best Value Inn,3497 Us Highway 9w,,41.7292,-73.9619,hotel
488,Atlas Motor Lodge,125 Tillson Avenue EXT,,41.7107,-73.9652,hotel
489,Super 8 Highland NY,3423 US Highway 9W,,41.7397,-73.9631,hotel
490,Stonegate Bed and Breakfast,34 North Road,,41.7266,-73.9651,hotel
491,FairBridge Inn & Suites at West Point,17 Main St,,41.3557,-73.9724,hotel
492,Holiday Inn Express West Point,1106 Route 9 W,,41.3394,-73.9776,hotel
493,Overlook Lodge at Bear Mountain,55 Hessian Drive,,41.3195,-73.9917,hotel
494,Akwesasne Mohawk Casino Resort,873 State Route 37,,44.9679,-74.6466,hotel
495,Ramada Plaza Holtsville Long Island,1730 N Ocean Ave,,40.821,-73.0201,hotel
496,Residence Inn by Marriott Long Island Holtsville,25 Middle Ave,,40.8164,-73.0561,hotel
497,Greenwoods Bed & Breakfast Inn,8136 Quayle Rd,,42.8036,-77.484,hotel
498,The Bykenhulle House,21 Bykenhulle Rd,,41.5826,-73.7704,hotel
499,Days Inn,Route 36 and Webb Crossing,,42.3659,-77.6734,hotel
500,Econo Lodge Hornell,7462 Seneca Rd N,,42.3618,-77.6653,hotel
501,Best Western Maple City Inn,1 Canisteo Sq,,42.3231,-77.6619,hotel
502,Country Inn & Suites By Carlson Big Flats (Elmira),105 E Mall Rd,,42.1612,-76.8656,hotel
503,Holiday Inn Express Elmira - Horseheads,2666 Corning Rd,,42.1616,-76.8388,hotel
504,Hilton Garden Inn Elmira/Corning,35 Arnot Rd,,42.1619,-76.875,hotel
505,Rodeway Inn Marshall Manor,3527 Watkins Rd,,42.2171,-76.8488,hotel
506,Hampton Inn Elmira-Horseheads,51 Arnot Road,,42.1973,-76.8104,hotel
507,Candlewood Suites Elmira Horseheads,198 Colonial Drive,,42.1612,-76.8655,hotel
508,Horseheads Knights Inn,2707 Westinghouse Rd,,42.1653,-76.8401,hotel
509,Budget Inn Horseheads,4133 Route 17,,42.1557,-76.8164,hotel
510,Courtyard by Marriott Elmira Horseheads,202 Colonial Drive,,42.1614,-76.8664,hotel
511,Surfside Motel,164-33 CROSSBAY BLVD,,40.6499,-73.8375,hotel
512,The Sedgwick House,7760 Main Street,,42.2089,-74.2104,hotel
513,The Fairlawn Inn,7872 Main St,,42.211,-74.2155,hotel
514,Oheka Castle Hotel & Estate,135 W Gate Dr,,40.8265,-73.4493,hotel
515,Whitman Motor Lodge,295 E Jericho Turnpike,,40.8295,-73.3991,hotel
516,Rodeway Inn,270 W Jericho Turnpike,,40.8286,-73.4194,hotel
517,Quality Inn,4142 Albany Post Rd,,41.7742,-73.9307,hotel
518,Journey Inn Bed & Breakfast,1 Sherwood Place,,41.795,-73.9377,hotel
519,Hampton Inn Long Island/Islandia,1600 Veterans Memorial Hwy,,40.8077,-73.1838,hotel
